Unique Identifier,Department,Category,Policy Order,Link,Description
AR-23-50,City Manager's Office,Awaiting Report,POR 2023 #134,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4464&MediaPosition=&ID=20322&CssClass=,"Report on the review of the opportunity to work with MIT leadership and their staff to meet the requirement of planting at least the required 1,000 caliper inches-worth of trees in the very much underplanted Area 2 (main campus) as soon as possible."
AR-23-51,City Manager's Office,Awaiting Report,POR 2023 #136,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4464&MediaPosition=&ID=20323&CssClass=,Report on the review of existing policies and guidelines on project designs and reviews to determine whether there are opportunities to minimize new or additional pavement and encourage using permeable surfaces in public and private construction throughout the city.
AR-23-52,City Manager's Office,Awaiting Report,POR 2023 #144,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4464&MediaPosition=&ID=20382&CssClass=,Report on the Across Sidewalk Electric Vehicle Charging (EV) Permit Pilot Program and the removal of the $200 permit fee associated with the pilot program.
AR-23-53,City Manager's Office,Awaiting Report,POR 2023 #143,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4464&MediaPosition=&ID=20582&CssClass=,Report on the consultation with relevant departments on the enhanced communication strategy to inform residents about the implementation of the Cycling Safety Ordinance.
AR-23-54,City Manager's Office,Awaiting Report,POR 2023 #142,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4464&MediaPosition=&ID=20606&CssClass=,"Report on coordination between the Law Department and CPD to report to the City Council all outstanding and recent (last 5 fiscal years: FY’23,’22,’21,’20,’19) lawsuits involving the CPD or individual members of CPD that the City is expending or has expended resources on, including an estimate of how much has been spent on these lawsuits to date in FY24."
AR-23-55,City Manager's Office,Awaiting Report,POR 2023 #145,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4464&MediaPosition=&ID=20611&CssClass=,"Report on work done with relevant departments and agencies to design and implement a pilot program providing subsidized, on-demand transit to low-income residents, people with disabilities and seniors, with the goal of expanding the program to service the region in ways that supplement the MBTA system via fare-free, on-demand transit for everyone."
AR-23-56,City Manager's Office,Awaiting Report,POR 2023 #151,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4464&MediaPosition=&ID=20619&CssClass=,"Report on the establishment and implementation of a regular maintenance schedule for tree wells, bump outs, crosswalks, and other pedestrian areas to prevent overgrowth and ensure consistent upkeep."
AR-23-58,City Manager's Office,Awaiting Report,POR 2023 #155,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4464&MediaPosition=&ID=20621&CssClass=,"Report on a report on the use of short-term rentals in Cambridge including numbers of registered units and how that compares to public listings, data on usage, whether the City can have access to data from rental services and state agencies, and whether the city needs additional ordinance language to improve enforcement; and be it further."
AR-23-60,City Manager's Office,Awaiting Report,POR 2023 #146,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4464&MediaPosition=&ID=20728&CssClass=,"Report on meetings with Governor Healey, DCR Commissioner Arrigo and Secretary Rebecca Tepper that discussed resuming Saturday closures to traffic this summer and mitigating the traffic impacts, including by making potential traffic signal adjustments."
AR-23-68,City Manager's Office,Awaiting Report,POR 2023 #170,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4464&MediaPosition=&ID=20806&CssClass=,Report on the feasibility of erecting a covered bus shelter in the immediate vicinity of 15 Lambert Street.
AR-23-69,City Manager's Office,Awaiting Report,POR 2023 #173,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4464&MediaPosition=&ID=20807&CssClass=,"Report on the identified ways these institutions can do more to provide affordable housing development within/near the city, whether by providing additional funds to the Affordable Housing Trust or by developing affordable/mixed-income housing, commensurate with the means of each institution, and specifically to work with the academic institutions on plans to provide on-campus housing to significantly more graduate students and to lower-income staff"
AR-23-71,City Manager's Office,Awaiting Report,POR 2023 #182,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4464&MediaPosition=&ID=20905&CssClass=,"Report on the thorough assessment regarding the feasibility, costs, and benefits of replacing the existing community notice boards on the front lawn of City Hall with one or two digital signs."
AR-23-73,City Manager's Office,Awaiting Report,POR 2023 #184,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4464&MediaPosition=&ID=20907&CssClass=,Report on the creation of a dedicated page on the City of Cambridge's website listing all community-based organizations providing services in The Port neighborhood.
AR-23-78,City Manager's Office,Awaiting Report,POR 2023 #188,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4464&MediaPosition=&ID=21119&CssClass=,"Report on the feasibility of adding outdoor fitness areas near Rindge Field, St. Peter’s Field and other parks throughout the City."
AR-23-79,City Manager's Office,Awaiting Report,POR 2023 #189,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4464&MediaPosition=&ID=21120&CssClass=,Report on possible solutions and mitigations regarding  the immediate parking concerns for the residents in and around Clifton Place during the construction of Jefferson Park Apartments.
AR-23-80,City Manager's Office,Awaiting Report,POR 2023 #191,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4464&MediaPosition=&ID=21121&CssClass=,"Report on the assessment, repavement, and repair the stretch of sidewalk between Rivermark Apartments and the River Street Walgreen’s."
AR-23-81,City Manager's Office,Awaiting Report,POR 2023 #192,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4464&MediaPosition=&ID=21122&CssClass=,"Report on ssible base zoning changes for a new residential use that has a first-floor mixed-use option or other zoning alternative, to review the city’s permit policy for extending construction hours/days & propose changes that more significantly protect residents’ quality of life, and to work with the Department of Public Health to look at ways the City’s board of health, under the Nuisance Law, might further restrict undue noise."
AR-23-83,City Manager's Office,Awaiting Report,POR 2023 #194,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4464&MediaPosition=&ID=21125&CssClass=,Report on a list of recommendations to reduce the use of miniature liquor bottles.
AR-23-84,City Manager's Office,Awaiting Report,POR 2023 #195,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4464&MediaPosition=&ID=21126&CssClass=,Report on the process of banning various single-use plastics in line with the discussion during the Health and Environment Committee meeting and actions by the state and by various municipalities.
AR-23-85,City Manager's Office,Awaiting Report,POR 2023 #196,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4464&MediaPosition=&ID=21128&CssClass=,Report on a meeting with residents of the neighborhood and action plan to improve safety on Clinton Street and reduce speeding vehicles.
AR-23-86,City Manager's Office,Awaiting Report,POR 2023 #201,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4464&MediaPosition=&ID=21149&CssClass=,"Report on the efficacy of establishing a dual reporting system for the Director of Public Health, the process by which the City could establish by ordinance a Commissioner of Public Health who would report directly to the City Manager, and the reestablishment of a Health Policy Board."
AR-23-87,City Manager's Office,Awaiting Report,POR 2023 #202,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4464&MediaPosition=&ID=21150&CssClass=,"Report on the Commonwealth’s recommendations from the Separated Bike Lane document, especially for all squares and along small business districts, schools, and key park entries, and with a focus also on the integration of pedestrian and biking infrastructure."
AR-23-91,City Manager's Office,Awaiting Report,POR 2023 #209,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4464&MediaPosition=&ID=21222&CssClass=,Report back by March 2024 on the review and results of Somerville’s pilot program and make a recommendation on whether the City should develop a similar pilot program in Cambridge.
AR-23-92,City Manager's Office,Awaiting Report,POR 2023 #211,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4464&MediaPosition=&ID=21631&CssClass=,"Report back by December 18, 2023 on the work with city departments and state and federal regulators to establish an orderly testing and deployment strategy for"
AR-24-1,City Manager's Office,Awaiting Report,,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4465&MediaPosition=&ID=21932&CssClass=,Report on the consideration of using remaining ARPA funding to create a similar opportunity with Lesley University for Cambridge employees and residents.
AR-24-2,City Manager's Office,Awaiting Report,POR 2024 #4,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4466&MediaPosition=&ID=21974&CssClass=,"Report on the possibility of acquiring the property located at 727 Massachusetts Avenue, and that this evaluation should include, but not be limited to, an analysis of the cost, and potential office uses for the City."
AR-24-3,City Manager's Office,Awaiting Report,POR 2024 #5,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4466&MediaPosition=&ID=21975&CssClass=,Report back after conferring with relevant City departments on potential public renewable energy projects that could receive funding through the IRA Direct Pay provision.
AR-24-4,City Manager's Office,Awaiting Report,POR 2024 #6,https://cambridgema.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=4466&MediaPosition=&ID=21976&CssClass=,"Report on recommendations and legal opinions for adjusting transportation related fees and other considered changes based on the conversations in committee on December 6, 2023."
